Date,NVDA,QQQ,TSLA
2023-05-25,0.2436964872897136,0.024333003248753426,0.008583965973816943
2023-05-26,0.025434547222922488,0.02555045992870575,0.047162123329924865
2023-05-30,0.0299130955760456,0.004534940919501018,0.041362559242642094
2023-05-31,-0.05676752156145515,-0.005685839760106504,0.013770078361723614
2023-06-01,0.05117094667028321,0.01155190536553774,0.017604137329555458
2023-06-02,-0.01113916249655622,0.007499820242641286,0.031081326211682914
2023-06-05,-0.003966664948445109,0.0007048542963354887,0.017011727666879306
2023-06-06,-0.013198496328683085,-0.00016899699497852083,0.017002881015874438
2023-06-07,-0.030401289315307056,-0.016965329417807373,0.014730512862447087
2023-06-08,0.027618633285149352,0.012413173860102988,0.045820870777622646
2023-06-09,0.006751524624152072,0.0038226784592823027,0.0406199151040636
2023-06-12,0.01836469256141382,0.01689709604538625,0.02221770896144215
2023-06-13,0.039005141727934234,0.007684080759590817,0.035544128242966044
2023-06-14,0.04814491331650661,0.007267468263458365,-0.007421371317580694
2023-06-15,-0.008000558246615608,0.011915777762819824,-0.0034659239799892383
2023-06-16,0.0009142880053754077,-0.0062929486360481235,0.01813214052015355
2023-06-20,0.026140613440453597,-0.001431491981590427,0.05338912722001776
2023-06-21,-0.017416773865916446,-0.013627649044190115,-0.054618400747766804
2023-06-22,-0.0004645980951566431,0.011798796748414997,0.019848894111198723
2023-06-23,-0.018965726196756405,-0.009913379069626194,-0.030270888067223778
2023-06-26,-0.037361739749496414,-0.01340548142294784,-0.060600166336257755
2023-06-27,0.03061624436176258,0.01719420090892121,0.03800042956291749
2023-06-28,-0.01812496650006945,0.0019514145480850065,0.0240996896954786
2023-06-29,-0.007174688975501442,-0.0020025229276824374,0.004917303362650394
2023-06-30,0.0362550900934977,0.015420075955351997,0.016582481606492783
2023-07-03,0.002623858587224026,0.0023551041871059386,0.06895373445427366
2023-07-05,-0.0022632835945555208,-2.6902843555332012e-05,0.009506123909958086
2023-07-06,-0.005057055029717983,-0.007615965445793349,-0.021028045208104085
2023-07-07,0.009500400738374104,-0.003320053344469165,-0.007630056425625198
2023-07-10,-0.007599493678434821,0.0003276712130659831,-0.01756370459810941
2023-07-11,0.005334209366495868,0.004940649630361227,0.000667717084456676
2023-07-12,0.03530243541308686,0.012629835186369176,0.008154422401772665
2023-07-13,0.0472644879304418,0.016978661866753342,0.02172875427149612
2023-07-14,-0.011049023774579947,-0.00021092778934050926,0.012522529912772917
2023-07-17,0.021817040667601262,0.00933860472966419,0.03198521516746822
2023-07-18,0.02223370643797562,0.008180659546876301,0.010193509901870401
2023-07-19,-0.008780003838639527,-0.0002332297914967585,-0.007090702250741598
2023-07-20,-0.033073540940208535,-0.02305205687192846,-0.09737009860008494
2023-07-21,-0.026603754550502123,-0.0029992296844990607,-0.010954754468143868
2023-07-24,0.006838400456806504,0.00159731804748664,0.03476659075024635
2023-07-25,0.02391725926668764,0.006777816553841465,-0.014048906614123058
2023-07-26,-0.004969316258350953,-0.0033264395629293286,-0.0035057022016762307
2023-07-27,0.009856495817155864,-0.0023840637157663824,-0.032683938680391544
2023-07-28,0.01851861862418791,0.01821457609670496,0.04196157931177735
2023-07-31,-0.00044941600007508686,0.0005215670180540588,0.00371562162326855
2023-08-01,-0.004750806294097409,-0.002319581893085898,-0.023781870118334214
2023-08-02,-0.04812151737651005,-0.021944248610910932,-0.02665954157355066
2023-08-03,0.005556751739643095,-0.001602525963680601,0.020502958173047814
2023-08-04,0.00370663992340603,-0.004681791542168079,-0.02105509239416581
2023-08-07,0.016495211764816498,0.00846688150349073,-0.009493435973824349
2023-08-08,-0.016579616974631062,-0.00850241354686665,-0.006959634206558429
2023-08-09,-0.04724174719784324,-0.010994598590117866,-0.03007606967809695
2023-08-10,-0.0039008639113754517,0.001848375210833808,0.013006292021680244
2023-08-11,-0.03616598649478253,-0.006375751245567551,-0.01096438608281991
2023-08-14,0.07093376318113287,0.011222168853985304,-0.011910156448968756
2023-08-15,0.004273991208776584,-0.010611535356260804,-0.028361644764614224
2023-08-16,-0.01033240395125512,-0.010588990708723212,-0.03159340830287438
2023-08-17,-0.0032652913608473,-0.010922909009607906,-0.028280162722535862
2023-08-18,-0.0010382447296684028,-0.0012549943962679722,-0.017014851321818125
2023-08-21,0.08471322103805079,0.016111429011750555,0.073274828918382
2023-08-22,-0.027657684383343373,-0.0014290391397233648,0.008258403978685713
2023-08-23,0.031707216768528834,0.015768744827868053,0.01573823118710882
2023-08-24,0.0009974167303672399,-0.021375837806748788,-0.02879341090367582
2023-08-25,-0.02427739713720445,0.00775148850333629,0.037167463490241914
2023-08-28,0.017753767572020962,0.007527157795291561,0.0009640428763089126
2023-08-29,0.04161429327091182,0.021839840997313065,0.07687791972402569
2023-08-30,0.009839319672606317,0.005576778819995631,-0.0010887269121663268
2023-08-31,0.001847338735022852,0.0029984339185800124,0.004593198535678855
2023-09-01,-0.01714127757961237,-0.0010582847242616156,-0.05064318329763218
2023-09-05,0.00080391532574553,0.0012712870527820108,0.046855214011356505
2023-09-06,-0.030549561873693842,-0.008807926372717212,-0.017817428513501543
2023-09-07,-0.017424237754483318,-0.0071515887323799765,-0.0017068620153485314
2023-09-08,-0.014467678003344697,0.0013976975450364915,-0.01188916230408743
2023-09-11,-0.008645668551380603,0.011782679687546649,0.10092549928477124
2023-09-12,-0.006817495362729353,-0.01108838264362122,-0.022296863386701782
2023-09-13,0.01370638286578374,0.0038090246115205506,0.014281354305895722
2023-09-14,0.0021105857653824778,0.00817736746490616,0.017471511114000693
2023-09-15,-0.03687952551000073,-0.017123052613477796,-0.005977372284481253
2023-09-18,0.0015034767247161795,0.0010422329615935588,-0.033200974462619715
2023-09-19,-0.010144258425087593,-0.0021312192998071966,0.004598918977371191
2023-09-20,-0.029434686811346977,-0.014410420351256725,-0.014671683535119606
2023-09-21,-0.028930584705939122,-0.01832453079369123,-0.026238620989897266
2023-09-22,0.014457343165060088,0.00013967589667096547,-0.042315182614647506
2023-09-25,0.014708129773590262,0.00474978460289166,0.008616467528091087
2023-09-26,-0.007365849358938137,-0.01501614134039575,-0.011619945391094011
2023-09-27,0.013289957255966822,0.0023433146022828755,-0.014828753029631048
2023-09-28,0.014622907625110537,0.008365239154877635,0.02444908475181906
2023-09-29,0.009515212771517456,0.0007262173524700266,0.015585665483353939
2023-10-02,0.029494784528924622,0.008345697633219906,0.005515166158101437
2023-10-03,-0.02824797311585503,-0.017549824611211573,-0.020151062008054166
2023-10-04,0.01204131216559956,0.013608828499985126,0.05934371052307452
2023-10-05,0.01469092065084543,-0.002946464967663376,-0.00425032873937603
2023-10-06,0.02403322710492528,0.016755392745858133,0.001845841218459432
2023-10-09,-0.010685646467348375,0.005099881215104407,-0.003300907210654902
2023-10-10,0.011596186005376374,0.005538119968692579,0.015211543440507347
2023-10-11,0.0220097381377391,0.007135103222685402,-0.002389822071472425
2023-10-12,0.0029697413714648846,-0.0034748277419994755,-0.015665976919941982
2023-10-13,-0.03161149745822889,-0.012569951834990323,-0.02993780718577166
2023-10-16,0.013946154876935069,0.011306270126716145,0.01115006015531006
2023-10-17,-0.04679478033664142,-0.0032753423404272564,0.0036626021631882555
2023-10-18,-0.039646788746151795,-0.013117908813300327,-0.04775363208267347
2023-10-19,-0.0022513069303491395,-0.009356827564630077,-0.09300310180733784
2023-10-20,-0.01695925593634251,-0.014917876031280475,-0.036890623300491754
2023-10-23,0.038369585877956025,0.003017571646309003,0.0004245310418349302
2023-10-24,0.016009232789084393,0.009728072576980384,0.02093550737020089
2023-10-25,-0.04314871664237463,-0.02447580539716232,-0.018935922882932887
2023-10-26,-0.034778161430528365,-0.019067259501510447,-0.031352997455599385
2023-10-27,0.004314816329250348,0.004801198384870142,0.00748448962886572
2023-10-30,0.01632097704762181,0.011265271008853661,-0.04794984223383958
2023-10-31,-0.009256332187875582,0.0047823549873686755,0.017632730628176496
2023-11-01,0.037886415445245625,0.017356868392474745,0.023999240251476817
2023-11-02,0.02790297267193642,0.018153364117579285,0.06248172039245192
2023-11-03,0.034454983317861565,0.011748733720954307,0.006635907937775798
2023-11-06,0.016575916849357997,0.0040793742248677045,-0.0031369449915676917
2023-11-07,0.004459012946880447,0.009452646484978011,0.013271256198382764
2023-11-08,0.013469735040613884,0.0006437984890006465,-0.00031502415940676265
2023-11-09,0.00807316628617949,-0.007695594992122801,-0.054612601186257326
2023-11-10,0.02949941839346515,0.0224821375786477,0.022240205086035525
2023-11-13,0.005896266737485778,-0.0031183366933319467,0.04220830689495392
2023-11-14,0.02130800970612734,0.021526459334979098,0.06123998273248876
2023-11-15,-0.015466257238157755,0.0007525755086899011,0.022871793909364557
2023-11-16,0.01210940192988108,0.0008557543592440098,-0.038090924639652135
2023-11-17,-0.0036783225435974565,0.00023332625750449587,0.0030395424675642158
2023-11-20,0.022536299811320548,0.012174788860985997,0.005548455120893081
2023-11-21,-0.00922453203814566,-0.005809481424720819,0.023769060694616817
2023-11-22,-0.024587523530152144,0.004093024395042555,-0.028980059381488954
2023-11-24,-0.019295414807267597,-0.0014099958831890191,0.00529435207219775
2023-11-27,0.009753839135594689,-0.0008729049310086667,0.0026757481035388775
2023-11-28,-0.008726786551553345,0.0026210026791890773,0.04506946504203557
2023-11-29,0.0066707346907337595,-0.0009739925309293351,-0.010457205813430348
2023-11-30,-0.028458680418452675,-0.0025140699712359327,-0.016629792613843564
2023-12-01,-0.0001069103766232482,0.0028548133701113976,-0.005206597761023168
2023-12-04,-0.026836475909455704,-0.009283579644241868,-0.01360800559009756
2023-12-05,0.02329377022589263,0.002510952832230906,0.013328802806870987
2023-12-06,-0.022827943558169528,-0.005783779079724272,0.002722829646282676
2023-12-07,0.02402049795682215,0.013972203697915297,0.01366087788429815
2023-12-08,0.01952953376024058,0.004456627912635014,0.0049455858525417895
2023-12-11,-0.0185029192577173,0.008542150157165418,-0.01681426716823431
2023-12-12,0.022090206142952207,0.00796429404379495,-0.011387381846063915
2023-12-13,0.009043917405150426,0.012717256161088208,0.009619842336358264
2023-12-14,0.0054481611573133915,-0.0008668538103729917,0.04914543063053567
2023-12-15,0.011168657158583617,0.004833902751556707,0.009758999874367902
2023-12-18,0.02427891714443242,0.006298657133981367,-0.005601570686174839
2023-12-19,-0.00944538082838664,0.005109616090720026,0.0203903496997484
2023-12-20,-0.030098468293221936,-0.014859692950064618,-0.03918825045959673
2023-12-21,0.018270403011719782,0.011635410000980562,0.029780693649462897
2023-12-22,-0.0032660488677196398,0.0014959265206337946,-0.007701401626197146
2023-12-26,0.009195114989155817,0.006121759345031341,0.01611622781987765
2023-12-27,0.0028004017125837777,0.0020357491965994345,0.018822405072142834
2023-12-28,0.002124904337599043,-0.0004861494217540674,-0.03159428430420175
2023-12-29,0.0,-0.004327725485968159,-0.018563856087399966
2024-01-02,-0.02734152884807317,-0.01692217477598945,-0.0002414583049958896
2024-01-03,-0.012435519229122005,-0.010581507998646433,-0.04013364984377277
2024-01-04,0.009018444714437912,-0.005146393525005344,-0.0021807686270334248
2024-01-05,0.022896638237568823,0.0011860028337473683,-0.001849229589212631
2024-01-08,0.06428101236066586,0.020667940168952015,0.012463646412957496
2024-01-09,0.016975161320128107,0.001975442419962725,-0.02283214932024613
2024-01-10,0.02277009320529233,0.006777689005811327,-0.004341182513256769
2024-01-11,0.008684384771284748,0.002080855944270432,-0.028725319101363445
2024-01-12,-0.002043016262259112,0.0005129421538405676,-0.036660513098772496
2024-01-16,0.0305612042378256,-9.78108207809747e-05,0.004659894354722027
2024-01-17,-0.0058351174686227525,-0.005640699843178831,-0.019826295019533036
2024-01-18,0.018803541596946083,0.014194192830711216,-0.017026203279914
2024-01-19,0.04174618912092054,0.019830891359315705,0.0014630807600990448
2024-01-22,0.002739842384162694,0.001306111602890514,-0.015976244642273096
2024-01-23,0.003671249704096491,0.0041494521771783255,0.0016283349277841364
2024-01-24,0.024869191881781827,0.0055492038968785184,-0.006263735117226887
2024-01-25,0.004155715365032009,0.0012210765895217524,-0.12125293136804816
2024-01-26,-0.00951033827082537,-0.005957432107238647,0.0033948152034783963
2024-01-29,0.02349631277604769,0.010240448889696552,0.04190991910385411
2024-01-30,0.0049466539179534585,-0.006656642370271082,0.0034567835721344142
2024-01-31,-0.019864808066889394,-0.019586135181523634,-0.02244377647032403
2024-02-01,0.024379482199792024,0.011775399939252473,0.008382761388752824
2024-02-02,0.04970894464525544,0.016900512812721757,-0.0050301649114266045
2024-02-05,0.04794448794087436,-0.001305258261493969,-0.03645365318513305
2024-02-06,-0.01599560758526075,-0.0020071954952169957,0.0223130928940527
2024-02-07,0.027497962550309785,0.010290162148948623,0.01339813963135228
2024-02-08,-0.006533628953337756,0.0018519342805147776,0.010555473441792307
2024-02-09,0.035783659837714143,0.009843060978077522,0.021154303741671487
2024-02-12,0.001594094485231068,-0.003912554284822289,-0.028103539988478476
2024-02-13,-0.001660654480433732,-0.015597020577494902,-0.021846598116614713
2024-02-14,0.024567411613121815,0.01089714394434771,0.025486372853585015
2024-02-15,-0.016806715745130263,0.0029777851847789805,0.06221180550417671
2024-02-16,-0.000619310121092731,-0.009067676739380914,-0.0024943876658132247
2024-02-20,-0.04353194619311895,-0.007548106943681576,-0.030957752117438453
2024-02-21,-0.028509058264894582,-0.004001786359817405,0.00521268473502845
2024-02-22,0.1640089021046789,0.029275664244802657,0.013554445406056326
2024-02-23,0.0035523460791770933,-0.0029448171071195794,-0.027556873210526134
2024-02-26,0.0034891204079210425,-0.000526516337774452,0.03870392576202142
2024-02-27,-0.004943757460272313,0.002405265367651621,0.0016549741281637331
2024-02-28,-0.013189106417284324,-0.005324447142862843,0.01156560160219966
2024-02-29,0.018657617499233226,0.00856930532939515,-0.0007918650199801869
2024-03-01,0.040031852037963,0.015056986905341185,0.003764585340074067
2024-03-04,0.03595078573112387,-0.003568116673639543,-0.07155546804023882
2024-03-05,0.008576480633962769,-0.017949647906775446,-0.03933237971984138
2024-03-06,0.03182718001696805,0.006283686266267852,-0.02323786698783792
2024-03-07,0.04474638759934346,0.015178170570107952,0.011951969472048907
2024-03-08,-0.05547701867579824,-0.0144348313695003,-0.018527834714126334
2024-03-11,-0.020039228209568494,-0.0037128533920910423,0.013858834181150304
2024-03-12,0.07157175956886364,0.014334832289789157,-0.0012938683737420131
2024-03-13,-0.011151869313325569,-0.007686020839493213,-0.04539820808488959
2024-03-14,-0.03239154278074419,-0.002521259500044337,-0.04118477639544138
2024-03-15,-0.001216567713315353,-0.01188669953573418,0.006584660456730784
2024-03-18,0.007035611330181046,0.00953741400945507,0.06254200201423088
2024-03-19,0.010660896911182327,0.0024914547491587946,-0.014269250195585559
2024-03-20,0.010895001234604518,0.011856608095495602,0.025332688257929448
2024-03-21,0.011762473144734775,0.004732257156290665,-0.016167575308454918
2024-03-22,0.031213553780188974,0.0011438100220728664,-0.01151490226146512
2024-03-25,0.007561786035721996,-0.0036290954176327883,0.010536808713131895
2024-03-26,-0.02569416407656966,-0.0032377428947205633,0.029195349264770964
2024-03-27,-0.02496733638754467,0.0034060462353455723,0.012157391142962881
2024-03-28,0.0011745727330991773,-0.0018433546356270147,-0.022465709302040393
2024-04-01,7.737949115727005e-05,0.002117136286576393,-0.003242460249155976
2024-04-02,-0.010081531062843374,-0.008630271163187708,-0.049024062767074494
2024-04-03,-0.005455347858742021,0.002244354144712357,0.01050231020055925
2024-04-04,-0.03438485514817047,-0.01529063759600413,0.016213301154368365
2024-04-05,0.024480604594165012,0.011783899493936545,-0.036292482565110196
2024-04-08,-0.009942286930674893,0.00029511737937437665,0.04899940648952894
2024-04-09,-0.020417225409504303,0.0036994035065442965,0.02254601255405486
2024-04-10,0.019741496373553602,-0.008728447840932407,-0.028946236061948905
2024-04-11,0.041096471839071835,0.015968244770742546,0.01653476762638495
2024-04-12,-0.026816519517135706,-0.015941767414041186,-0.020332204625772565
2024-04-15,-0.02477715988703988,-0.016451052069099692,-0.05594859487563397
2024-04-16,0.01644179419538183,9.288098319348848e-05,-0.027062145360474688
2024-04-17,-0.03866612343520437,-0.012201471766303706,-0.010565868854054306
2024-04-18,0.007568191198398022,-0.005706284710805032,-0.03550983840996058
2024-04-19,-0.10004602019930664,-0.020689258179018233,-0.0192088959161848
2024-04-22,0.043543274772318785,0.010056899492011828,-0.03400203941675628
2024-04-23,0.03653268890081707,0.014922656626576769,0.018514534090260826
2024-04-24,-0.03331592341115941,0.0033877937921433787,0.12061109407252757
2024-04-25,0.03708725624312659,-0.004829817444906959,0.04965143743002587
2024-04-26,0.061755772448503166,0.015431703798871599,-0.011105884774887609
2024-04-29,0.0002507312487260993,0.004060270363382301,0.1530691710339953
2024-04-30,-0.01544046012350242,-0.018856229763854482,-0.05550118063944742
2024-05-01,-0.03889966357878605,-0.0072304480445363195,-0.017950640048260635
2024-05-02,0.03342940477254075,0.012763216704409164,0.0001110562423569661
2024-05-03,0.034631830947632114,0.020098480434752153,0.006555235656792835
2024-05-06,0.03774109786704716,0.010953302993470304,0.019703030064167848
2024-05-07,-0.017212875265491312,0.00015916623455747292,-0.03761635178001177
2024-05-08,-0.0015679759993971754,-0.0005906454921433824,-0.017378079862311324
2024-05-09,-0.018415800626419343,0.002181595823778304,-0.01573946875450305
2024-05-10,0.012744084590275317,0.0023582042060399377,-0.02035238689978358
2024-05-13,0.0057967898125694806,0.002307336465335208,0.020300339194899042
2024-05-14,0.010586406128782588,0.006432320474318187,0.03292805679333921
2024-05-15,0.035837836370054665,0.01563017369466757,-0.02005067585133169
2024-05-16,-0.0028639159973898876,-0.0020312081581006503,0.004885285464054867
2024-05-17,-0.01992387441592125,-0.0004868262766899445,0.014985188920464187
2024-05-20,0.024881352199890072,0.0069727041500662335,-0.014144086952910362
2024-05-21,0.0063937901136965625,0.001956478384908422,0.06659050790792542
2024-05-22,-0.004570946617741933,-0.00019762214712981674,-0.03478030697150003
2024-05-23,0.09319639896128762,-0.004498328827486131,-0.03536724832380789
2024-05-24,0.02572284561130478,0.009456533551347457,0.03165649721483632
2024-05-28,0.06980423931407276,0.0037775793735861374,-0.01389201861667555
2024-05-29,0.008112274332450431,-0.007048322132194751,-0.0031683030189180172
2024-05-30,-0.037666025149459825,-0.010713402000689043,0.014756744473008343
2024-05-31,-0.007846030306955076,-0.0018603570233469702,-0.003971091681523098
2024-06-03,0.04895417755640796,0.005369428404651044,-0.0100517100545634
2024-06-04,0.012495725597142071,0.0027364908642375507,-0.008622094682395387
2024-06-05,0.051555789567253374,0.020159807648348682,0.0013159908560766986
2024-06-06,-0.011777198739792327,-0.0003452333269399199,0.01680001395089281
2024-06-07,-0.000909145618860574,-0.0008848330921067404,-0.0025851787543875737
2024-06-10,0.007461436961645029,0.004039284343522187,-0.020791089307163446
2024-06-11,-0.007143955251461054,0.006862713942581422,-0.018010183238054034
2024-06-12,0.035480896436300036,0.013097755694337687,0.03884911216309472
2024-06-13,0.03522367904574142,0.005420197903977186,0.029217711832219218
2024-06-14,0.01751415623203978,0.00518117690135389,-0.024442410719736185
2024-06-17,-0.006824448891115331,0.01224996777693188,0.052974598199923895
2024-06-18,0.035119816994186204,0.0003091634511573904,-0.013764414198944475
2024-06-20,-0.03540337020764539,-0.00770798722020416,-0.017797215597047833
2024-06-21,-0.03219153675196895,-0.002679346653344572,0.00793075466503601
2024-06-24,-0.06684045674255823,-0.011384569418045998,-0.0023495584322592578
2024-06-25,0.06756398466625813,0.011435544218613147,0.026125557150967316
2024-06-26,0.0024587312075337042,0.002065109664565856,0.04814512260377568
2024-06-27,-0.019066577720541433,0.0025813760605928326,0.0053470646120412635
2024-06-28,-0.003629235986085555,-0.005190927647211407,0.002330091774560339
2024-07-01,0.006151875293954445,0.0058651513481216,0.060541719385108106
2024-07-02,-0.013113505328165465,0.010499564353799506,0.10197271435359379
2024-07-03,0.04573243761532808,0.008337145773516408,0.06542422054051067
2024-07-05,-0.019098734636318726,0.01042682420148,0.02082067005771515
2024-07-08,0.018834811407749008,0.0023782209849330105,0.005645666924397386
2024-07-09,0.024805122003841662,0.0008646653539354787,0.03712336538398886
2024-07-10,0.02686850899904214,0.010426462468531295,0.003545241645880992
2024-07-11,-0.05566672108969151,-0.02193014822670425,-0.08444127539962887
2024-07-12,0.01444277674849781,0.00587481966560266,0.029871787680814776
2024-07-15,-0.006190235865809246,0.0026878667470826567,0.01776579679334911
2024-07-16,-0.016194197741704275,0.0003829604876925963,0.015516142251486675
2024-07-17,-0.06623935573209483,-0.0293549660320771,-0.031415644041518975
2024-07-18,0.026273480087783296,-0.004732503385552755,0.002937608561525362
2024-07-19,-0.026096330917667054,-0.008863644766766265,-0.040243947162209914
2024-07-22,0.04757064137438993,0.014897783936132836,0.05146320115237035
2024-07-23,-0.007689875007174107,-0.00352457862945188,-0.020396762498772203
2024-07-24,-0.06803167399404408,-0.035870310472762124,-0.12334604589403697
